Match Key,Match Name,Match Type,Match Number,Alliance,Team1,Team2,Team3,Score,Adjustpoints,Autotowerpoints,Autotowerrobot1,Autotowerrobot2,Autotowerrobot3,Endgametowerpoints,Endgametowerrobot1,Endgametowerrobot2,Endgametowerrobot3,Energizedachieved,Foulpoints,G206penalty,Hubscore,Majorfoulcount,Minorfoulcount,Penalties,Rp,Superchargedachieved,Totalautopoints,Totalpoints,Totalteleoppoints,Totaltowerpoints,Traversalachieved
2026mndu2_sf2m1,Sf1,Sf,1,Red,frc2472,frc8122,frc2239,142,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 25, 'autoPoints': 25, 'endgameCount': 30, 'endgamePoints': 30, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 38, 'shift2Points': 38, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 32, 'shift4Points': 32, 'teleopCount': 112, 'teleopPoints': 112, 'totalCount': 137, 'totalPoints': 137, 'transitionCount': 12, 'transitionPoints': 12, 'uncounted': 2}",0.0,0.0,None,0.0,False,25.0,142.0,112.0,0.0,False
2026mndu2_sf3m1,Sf1,Sf,1,Blue,frc3102,frc4623,frc3008,106,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 40, 'endgamePoints': 40, 'shift1Count': 18, 'shift1Points': 18, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 18, 'shift3Points': 18, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 77, 'teleopPoints': 77, 'totalCount': 101, 'totalPoints': 101, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 0}",0.0,3.0,None,0.0,False,24.0,106.0,77.0,0.0,False
2026mndu2_sf3m1,Sf1,Sf,1,Red,frc2169,frc5913,frc2491,330,0.0,0.0,None,None,None,0.0,None,None,None,False,15.0,False,"{'autoCount': 64, 'autoPoints': 64, 'endgameCount': 70, 'endgamePoints': 70, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 90, 'shift2Points': 90, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 85, 'shift4Points': 85, 'teleopCount': 251, 'teleopPoints': 251, 'totalCount': 315, 'totalPoints': 315, 'transitionCount': 6, 'transitionPoints': 6, 'uncounted': 0}",0.0,1.0,None,0.0,False,64.0,330.0,251.0,0.0,False
2026mndu2_sf4m1,Sf1,Sf,1,Blue,frc7041,frc4181,frc2129,76,0.0,0.0,None,None,None,0.0,None,None,None,False,20.0,False,"{'autoCount': 19, 'autoPoints': 19, 'endgameCount': 26, 'endgamePoints': 26, 'shift1Count': 3, 'shift1Points': 3, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 8, 'shift3Points': 8, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 37, 'teleopPoints': 37, 'totalCount': 56, 'totalPoints': 56, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,19.0,76.0,37.0,0.0,False
2026mndu2_sf4m1,Sf1,Sf,1,Red,frc5232,frc6045,frc2855,156,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 30, 'autoPoints': 30, 'endgameCount': 52, 'endgamePoints': 52, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 46, 'shift2Points': 46, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 20, 'shift4Points': 20, 'teleopCount': 126, 'teleopPoints': 126, 'totalCount': 156, 'totalPoints': 156, 'transitionCount': 8, 'transitionPoints': 8, 'uncounted': 0}",1.0,1.0,None,0.0,False,30.0,156.0,126.0,0.0,False
2026mndu2_sf5m1,Sf1,Sf,1,Blue,frc4687,frc2177,frc3610,67,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 25, 'autoPoints': 25, 'endgameCount': 15, 'endgamePoints': 15, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 15, 'shift2Points': 15, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 9, 'shift4Points': 9, 'teleopCount': 42, 'teleopPoints': 42, 'totalCount': 67, 'totalPoints': 67, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 0}",0.0,0.0,None,0.0,False,25.0,67.0,42.0,0.0,False
2026mndu2_sf5m1,Sf1,Sf,1,Red,frc6758,frc10711,frc3212,101,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 30, 'endgamePoints': 30, 'shift1Count': 12, 'shift1Points': 12, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 39, 'shift3Points': 39, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 81, 'teleopPoints': 81, 'totalCount': 101, 'totalPoints': 101, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,20.0,101.0,81.0,0.0,False
2026mndu2_sf6m1,Sf1,Sf,1,Blue,frc7041,frc4181,frc2129,114,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 28, 'autoPoints': 28, 'endgameCount': 24, 'endgamePoints': 24, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 33, 'shift2Points': 33, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 26, 'shift4Points': 26, 'teleopCount': 86, 'teleopPoints': 86, 'totalCount': 114, 'totalPoints': 114, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 0}",0.0,0.0,None,0.0,False,28.0,114.0,86.0,0.0,False
2026mndu2_sf6m1,Sf1,Sf,1,Red,frc3102,frc4623,frc5275,99,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 38, 'endgamePoints': 38, 'shift1Count': 17, 'shift1Points': 17, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 24, 'shift3Points': 24, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 79, 'teleopPoints': 79, 'totalCount': 99, 'totalPoints': 99, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 2}",0.0,0.0,None,0.0,False,20.0,99.0,79.0,0.0,False
2026mndu2_sf7m1,Sf1,Sf,1,Blue,frc2472,frc8122,frc2239,90,0.0,0.0,None,None,None,0.0,None,None,None,False,10.0,False,"{'autoCount': 18, 'autoPoints': 18, 'endgameCount': 38, 'endgamePoints': 38, 'shift1Count': 3, 'shift1Points': 3, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 21, 'shift3Points': 21, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 62, 'teleopPoints': 62, 'totalCount': 80, 'totalPoints': 80, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 5}",1.0,0.0,None,0.0,False,18.0,90.0,62.0,0.0,False
2026mndu2_sf7m1,Sf1,Sf,1,Red,frc6047,frc2052,frc6907,261,0.0,0.0,None,None,None,0.0,None,None,None,False,15.0,False,"{'autoCount': 75, 'autoPoints': 75, 'endgameCount': 43, 'endgamePoints': 43, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 63, 'shift2Points': 63, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 35, 'shift4Points': 35, 'teleopCount': 171, 'teleopPoints': 171, 'totalCount': 246, 'totalPoints': 246, 'transitionCount': 30, 'transitionPoints': 30, 'uncounted': 2}",0.0,2.0,None,0.0,False,75.0,261.0,171.0,0.0,False
2026mndu2_sf8m1,Sf1,Sf,1,Blue,frc5232,frc6045,frc2855,131,0.0,0.0,None,None,None,0.0,None,None,None,False,10.0,False,"{'autoCount': 7, 'autoPoints': 7, 'endgameCount': 57, 'endgamePoints': 57, 'shift1Count': 30, 'shift1Points': 30, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 26, 'shift3Points': 26, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 114, 'teleopPoints': 114, 'totalCount': 121, 'totalPoints': 121, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 9}",0.0,1.0,None,0.0,False,7.0,131.0,114.0,0.0,False
2026mndu2_sf8m1,Sf1,Sf,1,Red,frc2169,frc5913,frc2491,263,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 23, 'autoPoints': 23, 'endgameCount': 71, 'endgamePoints': 71, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 77, 'shift2Points': 77, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 74, 'shift4Points': 74, 'teleopCount': 235, 'teleopPoints': 235, 'totalCount': 258, 'totalPoints': 258, 'transitionCount': 13, 'transitionPoints': 13, 'uncounted': 0}",0.0,2.0,None,0.0,False,23.0,263.0,235.0,0.0,False
2026mndu2_sf9m1,Sf1,Sf,1,Blue,frc7041,frc4181,frc2129,46,0.0,15.0,None,Level1,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 21, 'autoPoints': 21, 'endgameCount': 2, 'endgamePoints': 2, 'shift1Count': 6, 'shift1Points': 6, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 2, 'shift3Points': 2, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 10, 'teleopPoints': 10, 'totalCount': 31, 'totalPoints': 31, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",0.0,1.0,None,0.0,False,36.0,46.0,10.0,15.0,False
2026mndu2_sf9m1,Sf1,Sf,1,Red,frc2472,frc8122,frc2239,134,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 27, 'endgamePoints': 27, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 24, 'shift2Points': 24, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 50, 'shift4Points': 50, 'teleopCount': 105, 'teleopPoints': 105, 'totalCount': 129, 'totalPoints': 129, 'transitionCount': 4, 'transitionPoints': 4, 'uncounted': 0}",0.0,0.0,None,0.0,False,24.0,134.0,105.0,0.0,False
2026mnmi_f1m1,F1,F,1,Blue,frc3297,frc3082,frc7530,155,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 26, 'autoPoints': 26, 'endgameCount': 68, 'endgamePoints': 68, 'shift1Count': 42, 'shift1Points': 42, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 17, 'shift3Points': 17, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 129, 'teleopPoints': 129, 'totalCount': 155, 'totalPoints': 155, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 0}",1.0,1.0,None,0.0,False,26.0,155.0,129.0,0.0,False
2026mnmi_f1m1,F1,F,1,Red,frc2480,frc4174,frc2491,346,0.0,0.0,None,None,None,0.0,None,None,None,False,20.0,False,"{'autoCount': 62, 'autoPoints': 62, 'endgameCount': 97, 'endgamePoints': 97, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 90, 'shift2Points': 90, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 66, 'shift4Points': 66, 'teleopCount': 264, 'teleopPoints': 264, 'totalCount': 326, 'totalPoints': 326, 'transitionCount': 11, 'transitionPoints': 11, 'uncounted': 0}",0.0,0.0,None,0.0,False,62.0,346.0,264.0,0.0,False
2026mnmi_f1m2,F2,F,2,Blue,frc3297,frc3082,frc7530,174,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 68, 'autoPoints': 68, 'endgameCount': 32, 'endgamePoints': 32, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 46, 'shift2Points': 46, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 28, 'shift4Points': 28, 'teleopCount': 106, 'teleopPoints': 106, 'totalCount': 174, 'totalPoints': 174, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 7}",0.0,0.0,None,0.0,False,68.0,174.0,106.0,0.0,False
2026mnmi_f1m2,F2,F,2,Red,frc2480,frc4174,frc2491,280,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 31, 'autoPoints': 31, 'endgameCount': 108, 'endgamePoints': 108, 'shift1Count': 67, 'shift1Points': 67, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 63, 'shift3Points': 63, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 249, 'teleopPoints': 249, 'totalCount': 280, 'totalPoints': 280, 'transitionCount': 11, 'transitionPoints': 11, 'uncounted': 0}",0.0,0.0,None,0.0,False,31.0,280.0,249.0,0.0,False
2026mnmi_qm1,Qm1,Qm,1,Blue,frc2470,frc4009,frc4229,95,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 43, 'endgamePoints': 43, 'shift1Count': 13, 'shift1Points': 13, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 10, 'shift3Points': 10, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 66, 'teleopPoints': 66, 'totalCount': 90, 'totalPoints': 90, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,1.0,None,0.0,False,24.0,95.0,66.0,0.0,False
2026mnmi_qm1,Qm1,Qm,1,Red,frc2480,frc3745,frc5690,124,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 30, 'autoPoints': 30, 'endgameCount': 18, 'endgamePoints': 18, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 23, 'shift2Points': 23, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 28, 'shift4Points': 28, 'teleopCount': 89, 'teleopPoints': 89, 'totalCount': 119, 'totalPoints': 119, 'transitionCount': 20, 'transitionPoints': 20, 'uncounted': 2}",0.0,1.0,None,4.0,False,30.0,124.0,89.0,0.0,False
2026mnmi_qm10,Qm10,Qm,10,Blue,frc7850,frc2480,frc3407,60,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 15, 'endgamePoints': 15, 'shift1Count': 10, 'shift1Points': 10, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 15, 'shift3Points': 15, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 40, 'teleopPoints': 40, 'totalCount': 60, 'totalPoints': 60, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 2}",0.0,0.0,None,0.0,False,20.0,60.0,40.0,0.0,False
2026mnmi_qm10,Qm10,Qm,10,Red,frc3880,frc2846,frc7068,167,0.0,15.0,None,None,Level1,20.0,None,None,Level2,True,0.0,False,"{'autoCount': 42, 'autoPoints': 42, 'endgameCount': 28, 'endgamePoints': 28, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 23, 'shift2Points': 23, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 35, 'shift4Points': 35, 'teleopCount': 90, 'teleopPoints': 90, 'totalCount': 132, 'totalPoints': 132, 'transitionCount': 4, 'transitionPoints': 4, 'uncounted': 0}",0.0,0.0,None,4.0,False,57.0,167.0,110.0,35.0,False
2026mnmi_qm11,Qm11,Qm,11,Blue,frc2509,frc4225,frc5929,36,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 14, 'autoPoints': 14, 'endgameCount': 4, 'endgamePoints': 4, 'shift1Count': 8, 'shift1Points': 8, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 8, 'shift3Points': 8, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 22, 'teleopPoints': 22, 'totalCount': 36, 'totalPoints': 36, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 3}",0.0,0.0,None,0.0,False,14.0,36.0,22.0,0.0,False
2026mnmi_qm11,Qm11,Qm,11,Red,frc4778,frc4229,frc2491,317,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 55, 'autoPoints': 55, 'endgameCount': 66, 'endgamePoints': 66, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 114, 'shift2Points': 114, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 41, 'shift4Points': 41, 'teleopCount': 262, 'teleopPoints': 262, 'totalCount': 317, 'totalPoints': 317, 'transitionCount': 41, 'transitionPoints': 41, 'uncounted': 1}",0.0,0.0,None,4.0,False,55.0,317.0,262.0,0.0,False
2026mnmi_qm12,Qm12,Qm,12,Blue,frc5690,frc4536,frc4663,238,0.0,15.0,None,None,Level1,20.0,None,Level1,Level1,True,10.0,False,"{'autoCount': 37, 'autoPoints': 37, 'endgameCount': 21, 'endgamePoints': 21, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 79, 'shift2Points': 79, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 56, 'shift4Points': 56, 'teleopCount': 156, 'teleopPoints': 156, 'totalCount': 193, 'totalPoints': 193, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 4}",0.0,0.0,None,4.0,False,52.0,238.0,176.0,35.0,False
2026mnmi_qm12,Qm12,Qm,12,Red,frc2530,frc3745,frc7019,44,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 7, 'autoPoints': 7, 'endgameCount': 19, 'endgamePoints': 19, 'shift1Count': 6, 'shift1Points': 6, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 12, 'shift3Points': 12, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 37, 'teleopPoints': 37, 'totalCount': 44, 'totalPoints': 44, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",0.0,2.0,None,0.0,False,7.0,44.0,37.0,0.0,False
2026mnmi_qm13,Qm13,Qm,13,Blue,frc7530,frc4664,frc4539,96,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 42, 'autoPoints': 42, 'endgameCount': 22, 'endgamePoints': 22, 'shift1Count': 13, 'shift1Points': 13, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 19, 'shift3Points': 19, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 54, 'teleopPoints': 54, 'totalCount': 96, 'totalPoints': 96, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,42.0,96.0,54.0,0.0,False
2026mnmi_qm13,Qm13,Qm,13,Red,frc4230,frc3297,frc2823,298,0.0,0.0,None,None,None,10.0,None,None,Level1,True,0.0,False,"{'autoCount': 73, 'autoPoints': 73, 'endgameCount': 44, 'endgamePoints': 44, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 93, 'shift2Points': 93, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 71, 'shift4Points': 71, 'teleopCount': 215, 'teleopPoints': 215, 'totalCount': 288, 'totalPoints': 288, 'transitionCount': 7, 'transitionPoints': 7, 'uncounted': 3}",0.0,0.0,None,4.0,False,73.0,298.0,225.0,10.0,False
2026mnmi_qm14,Qm14,Qm,14,Blue,frc2470,frc3871,frc2508,37,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 8, 'endgamePoints': 8, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 5, 'shift2Points': 5, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 4, 'shift4Points': 4, 'teleopCount': 17, 'teleopPoints': 17, 'totalCount': 37, 'totalPoints': 37, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,20.0,37.0,17.0,0.0,False
2026mnmi_qm14,Qm14,Qm,14,Red,frc7849,frc4239,frc5278,59,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 15, 'autoPoints': 15, 'endgameCount': 15, 'endgamePoints': 15, 'shift1Count': 12, 'shift1Points': 12, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 17, 'shift3Points': 17, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 44, 'teleopPoints': 44, 'totalCount': 59, 'totalPoints': 59, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 2}",0.0,0.0,None,3.0,False,15.0,59.0,44.0,0.0,False
2026mnmi_qm15,Qm15,Qm,15,Blue,frc4277,frc2450,frc3038,39,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 16, 'autoPoints': 16, 'endgameCount': 10, 'endgamePoints': 10, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 4, 'shift2Points': 4, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 9, 'shift4Points': 9, 'teleopCount': 23, 'teleopPoints': 23, 'totalCount': 39, 'totalPoints': 39, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",0.0,0.0,None,3.0,False,16.0,39.0,23.0,0.0,False
2026mnmi_qm15,Qm15,Qm,15,Red,frc2239,frc4859,frc5143,26,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 13, 'autoPoints': 13, 'endgameCount': 6, 'endgamePoints': 6, 'shift1Count': 2, 'shift1Points': 2, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 5, 'shift3Points': 5, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 13, 'teleopPoints': 13, 'totalCount': 26, 'totalPoints': 26, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,13.0,26.0,13.0,0.0,False
2026mnmi_qm16,Qm16,Qm,16,Blue,frc2181,frc3454,frc3926,120,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 57, 'endgamePoints': 57, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 40, 'shift3Points': 40, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 100, 'teleopPoints': 100, 'totalCount': 120, 'totalPoints': 120, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 0}",0.0,1.0,None,1.0,False,20.0,120.0,100.0,0.0,False
2026mnmi_qm16,Qm16,Qm,16,Red,frc3082,frc4174,frc2531,364,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 56, 'autoPoints': 56, 'endgameCount': 90, 'endgamePoints': 90, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 103, 'shift2Points': 103, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 77, 'shift4Points': 77, 'teleopCount': 303, 'teleopPoints': 303, 'totalCount': 359, 'totalPoints': 359, 'transitionCount': 33, 'transitionPoints': 33, 'uncounted': 0}",0.0,0.0,None,4.0,False,56.0,364.0,303.0,0.0,False
2026mnmi_qm17,Qm17,Qm,17,Blue,frc4207,frc7235,frc8234,63,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 27, 'autoPoints': 27, 'endgameCount': 0, 'endgamePoints': 0, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 11, 'shift2Points': 11, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 17, 'shift4Points': 17, 'teleopCount': 31, 'teleopPoints': 31, 'totalCount': 58, 'totalPoints': 58, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 0}",0.0,0.0,None,0.0,False,27.0,63.0,31.0,0.0,False
2026mnmi_qm17,Qm17,Qm,17,Red,frc4009,frc8422,frc2177,95,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 15, 'autoPoints': 15, 'endgameCount': 33, 'endgamePoints': 33, 'shift1Count': 9, 'shift1Points': 9, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 38, 'shift3Points': 38, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 80, 'teleopPoints': 80, 'totalCount': 95, 'totalPoints': 95, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,1.0,None,3.0,False,15.0,95.0,80.0,0.0,False
2026mnmi_qm18,Qm18,Qm,18,Blue,frc5690,frc4664,frc4230,113,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 47, 'endgamePoints': 47, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 21, 'shift2Points': 21, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 17, 'shift4Points': 17, 'teleopCount': 89, 'teleopPoints': 89, 'totalCount': 113, 'totalPoints': 113, 'transitionCount': 4, 'transitionPoints': 4, 'uncounted': 2}",0.0,0.0,None,4.0,False,24.0,113.0,89.0,0.0,False
2026mnmi_qm18,Qm18,Qm,18,Red,frc4229,frc5929,frc3880,47,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 23, 'autoPoints': 23, 'endgameCount': 12, 'endgamePoints': 12, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 12, 'shift3Points': 12, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 24, 'teleopPoints': 24, 'totalCount': 47, 'totalPoints': 47, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,23.0,47.0,24.0,0.0,False
2026mnmi_qm19,Qm19,Qm,19,Blue,frc4536,frc3745,frc5278,101,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 31, 'endgamePoints': 31, 'shift1Count': 17, 'shift1Points': 17, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 31, 'shift3Points': 31, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 81, 'teleopPoints': 81, 'totalCount': 101, 'totalPoints': 101, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 0}",0.0,0.0,None,1.0,False,20.0,101.0,81.0,0.0,False
2026mnmi_qm19,Qm19,Qm,19,Red,frc4225,frc7068,frc2823,142,0.0,0.0,None,None,None,10.0,None,Level1,None,True,0.0,False,"{'autoCount': 33, 'autoPoints': 33, 'endgameCount': 26, 'endgamePoints': 26, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 39, 'shift2Points': 39, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 31, 'shift4Points': 31, 'teleopCount': 99, 'teleopPoints': 99, 'totalCount': 132, 'totalPoints': 132, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 2}",0.0,0.0,None,4.0,False,33.0,142.0,109.0,10.0,False
2026mnmi_qm2,Qm2,Qm,2,Blue,frc7019,frc2491,frc3454,161,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 0, 'autoPoints': 0, 'endgameCount': 86, 'endgamePoints': 86, 'shift1Count': 39, 'shift1Points': 39, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 35, 'shift3Points': 35, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 161, 'teleopPoints': 161, 'totalCount': 161, 'totalPoints': 161, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 0}",0.0,0.0,None,4.0,False,0.0,161.0,161.0,0.0,False
